order_id,customer_id,city,food_category,order_value,time_of_day,order_date,order_status,delivery_time_mins,rating,revenue_category,is_completed
ORD00263,CUST0214,Atlanta,Desserts,89.87,Evening,4/19/2024,Cancelled,61,3.8,Medium,0
ORD00264,CUST0070,Dallas,Pizza,78.29,Afternoon,8/8/2024,Refunded,57,4.9,High,0
ORD00265,CUST0373,Atlanta,Desserts,47.18,Late Night,1/2/2024,Completed,22,4.9,High,1
ORD00266,CUST0457,Seattle,Desserts,78.32,Morning,2/4/2024,Completed,31,4,Medium,1
ORD00267,CUST0081,Houston,Chinese,65.93,Late Night,5/2/2024,Cancelled,30,1.1,High,0
ORD00268,CUST0107,Seattle,Burgers,86.16,Afternoon,8/5/2024,Refunded,17,4.8,High,0
ORD00269,CUST0357,New York,Pizza,64.1,Afternoon,11/22/2024,Completed,65,2,High,1
ORD00270,CUST0093,Houston,Sushi,43.38,Evening,7/11/2024,Refunded,47,2.2,High,0
ORD00271,CUST0489,Houston,Burgers,64.73,Afternoon,7/27/2024,Completed,47,1.6,Medium,1
ORD00272,CUST0146,Miami,Breakfast,44.04,Late Night,2/5/2024,Refunded,25,4.9,High,0
ORD00273,CUST0119,Atlanta,Breakfast,37.87,Afternoon,2/16/2024,Cancelled,64,2.4,Medium,0
ORD00274,CUST0462,Chicago,Desserts,37.85,Late Night,3/11/2024,Completed,30,1.4,Medium,1
ORD00275,CUST0231,Seattle,Breakfast,79.39,Afternoon,5/7/2024,Refunded,39,4.9,Medium,0
ORD00276,CUST0452,Los Angeles,Salads,50.21,Evening,11/7/2024,Completed,16,2.2,High,1
ORD00277,CUST0406,New York,Breakfast,57.2,Morning,5/5/2024,Completed,55,4.5,Medium,1
ORD00278,CUST0471,Los Angeles,Salads,60.61,Evening,7/23/2024,Refunded,34,4.2,High,0
ORD00279,CUST0087,Chicago,Burgers,58.45,Afternoon,2/3/2024,Completed,40,3.9,High,1
ORD00280,CUST0355,Houston,Burgers,36.03,Late Night,1/7/2024,Cancelled,40,1.3,High,0
ORD00281,CUST0025,Los Angeles,Desserts,65.34,Late Night,7/9/2024,Cancelled,18,2.8,Medium,0
ORD00282,CUST0488,Houston,Pizza,85.59,Afternoon,11/6/2024,Completed,62,4.7,High,1
ORD00283,CUST0344,Miami,Chinese,64.79,Morning,6/9/2024,Cancelled,36,2.4,High,0
ORD00284,CUST0385,Houston,Sushi,25.17,Afternoon,12/22/2024,Refunded,57,4.7,High,0
ORD00285,CUST0268,Chicago,Chinese,58.46,Afternoon,2/2/2024,Refunded,38,4.4,Medium,0
ORD00286,CUST0402,Los Angeles,Burgers,61.97,Late Night,6/9/2024,Cancelled,32,4.4,High,0
ORD00287,CUST0009,Chicago,Salads,85.77,Late Night,7/26/2024,Completed,66,4.8,High,1
ORD00288,CUST0310,Atlanta,Mexican,57.58,Afternoon,3/3/2024,Completed,68,2.7,High,1
ORD00289,CUST0334,Miami,Pizza,47.35,Evening,8/5/2024,Cancelled,74,1,High,0
ORD00290,CUST0162,Miami,Burgers,69.2,Afternoon,7/9/2024,Cancelled,31,2.6,Medium,0
ORD00291,CUST0034,Atlanta,Sushi,79.6,Morning,8/9/2024,Completed,71,1.7,High,1
ORD00292,CUST0371,Houston,Pizza,67.97,Afternoon,10/18/2024,Cancelled,26,1.7,High,0
ORD00293,CUST0303,Atlanta,Chinese,84.02,Morning,4/13/2024,Completed,50,2.8,High,1
ORD00294,CUST0213,Dallas,Breakfast,31.35,Late Night,12/29/2024,Completed,75,2.9,High,1
ORD00295,CUST0405,Miami,Breakfast,57.97,Afternoon,10/18/2024,Completed,66,3.4,Medium,1
ORD00296,CUST0159,Miami,Mexican,25.44,Evening,10/12/2024,Refunded,33,4.8,High,0
ORD00297,CUST0488,New York,Sushi,35.07,Morning,9/24/2024,Refunded,29,3.1,Medium,0
ORD00298,CUST0152,Los Angeles,Burgers,54.55,Afternoon,2/23/2024,Completed,32,1.6,Medium,1
ORD00299,CUST0298,Atlanta,Breakfast,11.78,Late Night,2/17/2024,Completed,37,5,Medium,1
ORD00300,CUST0479,Houston,Pizza,52.08,Late Night,8/8/2024,Completed,32,3.3,Low,1
ORD00301,CUST0397,Chicago,Salads,48.98,Evening,8/8/2024,Cancelled,55,4.9,Medium,0
ORD00302,CUST0421,Chicago,Salads,29.77,Morning,9/22/2024,Completed,20,1.3,Medium,1
ORD00303,CUST0032,Chicago,Sushi,46.99,Late Night,8/31/2024,Completed,36,1.8,Medium,1
ORD00304,CUST0225,Miami,Salads,71.11,Evening,1/26/2024,Completed,73,4.8,Medium,1
ORD00305,CUST0196,Miami,Sushi,88.87,Evening,4/29/2024,Completed,49,1.1,High,1
ORD00306,CUST0206,Los Angeles,Sushi,86.61,Evening,8/20/2024,Completed,40,1.8,High,1
ORD00307,CUST0318,Miami,Sushi,70.24,Afternoon,9/18/2024,Completed,51,1.9,High,1
ORD00308,CUST0441,Chicago,Breakfast,31.53,Morning,9/29/2024,Refunded,36,4.7,High,0
ORD00309,CUST0249,Chicago,Desserts,20.88,Late Night,3/26/2024,Completed,38,3,Medium,1
ORD00310,CUST0384,Atlanta,Salads,44.1,Late Night,6/11/2024,Refunded,53,4.5,Low,0
ORD00311,CUST0415,Chicago,Pizza,69.38,Afternoon,11/11/2024,Cancelled,21,3.6,Medium,0
ORD00312,CUST0080,Dallas,Pizza,52.94,Afternoon,7/22/2024,Refunded,73,4.5,High,0
ORD00313,CUST0012,Miami,Sushi,68.27,Evening,5/12/2024,Refunded,45,1.4,Medium,0
ORD00314,CUST0297,Seattle,Sushi,44,Late Night,11/6/2024,Cancelled,22,2.6,High,0
ORD00315,CUST0374,Dallas,Desserts,87.18,Late Night,3/23/2024,Completed,18,2.1,Medium,1
ORD00316,CUST0380,Seattle,Pizza,20.55,Morning,11/20/2024,Cancelled,20,4.8,High,0
ORD00317,CUST0056,Chicago,Pizza,64.27,Evening,3/30/2024,Completed,18,2.6,Low,1
ORD00318,CUST0113,New York,Chinese,70.18,Evening,6/26/2024,Refunded,50,3.3,High,0
ORD00319,CUST0500,Miami,Sushi,87.64,Evening,8/8/2024,Completed,68,3.1,High,1
ORD00320,CUST0111,New York,Salads,40.22,Late Night,12/3/2024,Completed,58,3,High,1
ORD00321,CUST0457,Los Angeles,Pizza,37.09,Afternoon,3/4/2024,Completed,43,2.6,Medium,1
ORD00322,CUST0005,New York,Salads,29.09,Evening,10/2/2024,Completed,41,3.2,Medium,1
ORD00323,CUST0400,Seattle,Pizza,66.63,Morning,3/6/2024,Cancelled,44,1.1,Medium,0
ORD00324,CUST0443,Miami,Breakfast,27.18,Late Night,4/29/2024,Completed,36,2.3,High,1
ORD00325,CUST0187,Atlanta,Breakfast,40.51,Late Night,11/15/2024,Completed,69,2.7,Medium,1
ORD00326,CUST0337,Dallas,Desserts,56.34,Late Night,10/3/2024,Completed,63,4.7,Medium,1
ORD00327,CUST0165,New York,Sushi,40.47,Evening,8/13/2024,Completed,31,1.3,High,1
ORD00328,CUST0455,Atlanta,Pizza,30.73,Late Night,5/30/2024,Cancelled,41,3.4,Medium,0
ORD00329,CUST0305,Chicago,Burgers,10.14,Late Night,1/17/2024,Completed,46,4.2,Medium,1
ORD00330,CUST0312,Dallas,Desserts,53.01,Afternoon,5/3/2024,Completed,19,3.9,Low,1
ORD00331,CUST0223,Seattle,Sushi,42.84,Morning,2/8/2024,Cancelled,71,3.5,Medium,0
ORD00332,CUST0244,Dallas,Desserts,49.98,Evening,6/30/2024,Refunded,42,4.2,Medium,0
ORD00333,CUST0300,Seattle,Chinese,59.15,Morning,7/21/2024,Refunded,65,4.3,Medium,0
ORD00334,CUST0107,Miami,Pizza,73.55,Evening,11/20/2024,Refunded,42,3.5,High,0
ORD00335,CUST0438,Dallas,Desserts,80.26,Afternoon,2/16/2024,Cancelled,20,3.2,High,0
ORD00336,CUST0134,Atlanta,Desserts,45.24,Late Night,9/28/2024,Cancelled,64,3.8,High,0
ORD00337,CUST0104,Dallas,Burgers,55.35,Evening,9/12/2024,Cancelled,16,4.1,Medium,0
ORD00338,CUST0161,Los Angeles,Sushi,52.98,Morning,6/21/2024,Completed,23,1.5,High,1
ORD00339,CUST0336,Atlanta,Sushi,68.16,Afternoon,1/16/2024,Completed,39,4.1,Medium,1
ORD00340,CUST0447,Houston,Sushi,63.96,Morning,8/18/2024,Cancelled,48,1.5,High,0
ORD00341,CUST0188,New York,Burgers,78.29,Evening,1/15/2024,Completed,60,1,High,1
ORD00342,CUST0407,Houston,Chinese,85.59,Late Night,7/2/2024,Completed,36,2.6,High,1
ORD00343,CUST0313,Chicago,Desserts,41.65,Late Night,8/4/2024,Refunded,31,4.4,High,0
ORD00344,CUST0110,Los Angeles,Desserts,32.61,Late Night,8/15/2024,Completed,16,1.9,Medium,1
ORD00345,CUST0489,Seattle,Mexican,65.11,Afternoon,1/21/2024,Completed,28,4.8,Medium,1
ORD00346,CUST0334,Houston,Desserts,69.71,Late Night,12/22/2024,Refunded,36,1.4,High,0
ORD00347,CUST0244,Atlanta,Sushi,40.36,Late Night,6/26/2024,Completed,35,3.6,High,1
ORD00348,CUST0043,Seattle,Breakfast,69.73,Evening,1/29/2024,Cancelled,54,1.9,Medium,0
ORD00349,CUST0187,Atlanta,Sushi,34.96,Morning,8/6/2024,Refunded,73,2,High,0
ORD00350,CUST0005,New York,Mexican,41.8,Evening,11/11/2024,Refunded,28,4.7,Medium,0
ORD00351,CUST0125,Atlanta,Chinese,57.34,Evening,4/28/2024,Completed,50,2.5,Medium,1
ORD00352,CUST0157,Dallas,Desserts,80.24,Morning,9/30/2024,Refunded,70,4.3,High,0
ORD00353,CUST0007,Los Angeles,Pizza,63.88,Evening,5/1/2024,Cancelled,32,3.2,High,0
ORD00354,CUST0433,Miami,Breakfast,16.24,Morning,5/12/2024,Completed,23,3.8,High,1
ORD00355,CUST0109,Chicago,Salads,10.79,Evening,1/21/2024,Completed,61,1.8,Low,1
ORD00356,CUST0235,Los Angeles,Breakfast,30.5,Evening,4/14/2024,Completed,38,3.1,Low,1
ORD00357,CUST0319,Atlanta,Salads,29.35,Evening,7/4/2024,Completed,34,1.3,Medium,1
ORD00358,CUST0026,Dallas,Chinese,72.53,Afternoon,4/26/2024,Completed,36,3.7,Medium,1
ORD00359,CUST0049,Chicago,Mexican,66.95,Evening,2/10/2024,Refunded,69,1.2,High,0
ORD00360,CUST0209,Chicago,Sushi,67,Afternoon,1/11/2024,Cancelled,64,4.8,High,0
ORD00361,CUST0357,Seattle,Sushi,53.86,Morning,6/21/2024,Cancelled,37,2.9,High,0
ORD00362,CUST0228,Seattle,Mexican,74.56,Late Night,7/6/2024,Refunded,17,3.5,Medium,0
ORD00363,CUST0007,Chicago,Salads,46.31,Evening,1/29/2024,Completed,70,2.1,High,1
ORD00364,CUST0243,Miami,Salads,25.51,Late Night,11/17/2024,Completed,48,3.1,Medium,1
ORD00365,CUST0234,Dallas,Mexican,86.04,Afternoon,4/9/2024,Cancelled,50,1.1,Medium,0
ORD00366,CUST0083,Houston,Desserts,47.29,Late Night,4/6/2024,Cancelled,32,1.6,High,0
ORD00367,CUST0136,Houston,Salads,33.71,Late Night,7/4/2024,Completed,55,4.3,Medium,1
ORD00368,CUST0040,Atlanta,Salads,45.6,Afternoon,4/17/2024,Cancelled,16,1.6,Medium,0
ORD00369,CUST0172,Chicago,Burgers,55.86,Morning,1/24/2024,Completed,40,1.7,Medium,1
ORD00370,CUST0106,Houston,Desserts,87.72,Afternoon,3/20/2024,Completed,50,3.4,High,1
ORD00371,CUST0241,Atlanta,Breakfast,55.65,Late Night,10/6/2024,Completed,37,1.2,High,1
ORD00372,CUST0195,Miami,Pizza,29.96,Morning,3/15/2024,Completed,60,2.3,High,1
ORD00373,CUST0486,New York,Salads,49.47,Afternoon,9/14/2024,Completed,69,2.3,Medium,1
ORD00374,CUST0244,Houston,Salads,64.48,Evening,5/30/2024,Completed,29,3.6,Medium,1
ORD00375,CUST0290,Seattle,Burgers,27.37,Evening,2/13/2024,Completed,22,4.5,High,1
ORD00376,CUST0348,Miami,Desserts,28.02,Evening,7/16/2024,Refunded,20,4.2,Medium,0
ORD00377,CUST0257,Miami,Breakfast,71.94,Late Night,8/23/2024,Refunded,22,2,Medium,0
ORD00378,CUST0396,Miami,Salads,58.53,Late Night,11/30/2024,Refunded,26,4.3,High,0
ORD00379,CUST0375,Houston,Chinese,72.73,Afternoon,2/20/2024,Completed,18,3.8,High,1
ORD00380,CUST0231,Seattle,Pizza,62.64,Evening,3/29/2024,Cancelled,36,3.9,High,0
ORD00381,CUST0014,Atlanta,Sushi,88.91,Morning,12/6/2024,Completed,41,2.9,High,1
ORD00382,CUST0417,Houston,Pizza,43.85,Morning,12/23/2024,Completed,45,2.6,High,1
ORD00383,CUST0131,Los Angeles,Salads,36.66,Afternoon,12/21/2024,Completed,27,2,Medium,1
ORD00384,CUST0091,Chicago,Mexican,57.31,Evening,1/6/2024,Completed,68,4.3,Medium,1
ORD00385,CUST0204,Dallas,Salads,39.69,Late Night,5/4/2024,Completed,52,4.5,High,1
ORD00386,CUST0015,Dallas,Mexican,79.97,Evening,4/25/2024,Cancelled,28,1.6,Medium,0
ORD00387,CUST0097,Houston,Pizza,47.12,Afternoon,3/25/2024,Completed,22,2.1,High,1
ORD00388,CUST0472,Los Angeles,Desserts,52.85,Late Night,8/24/2024,Refunded,67,2.8,Medium,0
ORD00389,CUST0177,Atlanta,Desserts,60.4,Morning,3/10/2024,Completed,23,3.4,Medium,1
ORD00390,CUST0224,Houston,Mexican,87.02,Morning,3/4/2024,Cancelled,19,4.8,High,0
ORD00391,CUST0386,Chicago,Salads,39.41,Evening,11/2/2024,Completed,18,3.4,High,1
ORD00392,CUST0417,Miami,Desserts,36.54,Evening,12/25/2024,Completed,31,2.2,Medium,1
ORD00393,CUST0386,Atlanta,Salads,33.68,Morning,9/18/2024,Refunded,31,2.8,Medium,0
ORD00394,CUST0240,Seattle,Breakfast,57.82,Evening,12/28/2024,Completed,17,2.7,Medium,1
ORD00395,CUST0468,Miami,Mexican,41.99,Afternoon,11/5/2024,Refunded,30,4.1,High,0
ORD00396,CUST0405,Dallas,Breakfast,38.19,Morning,12/16/2024,Cancelled,32,4.2,Medium,0
ORD00397,CUST0398,Los Angeles,Sushi,76.34,Afternoon,2/29/2024,Cancelled,16,1.6,Medium,0
ORD00398,CUST0267,Miami,Sushi,37.03,Late Night,1/30/2024,Completed,68,4.4,High,1
ORD00399,CUST0153,Dallas,Salads,16.66,Afternoon,5/12/2024,Refunded,72,2.7,Medium,0
ORD00400,CUST0262,Miami,Desserts,73.37,Afternoon,8/6/2024,Completed,70,2.2,Low,1
ORD00401,CUST0132,Dallas,Salads,41.03,Afternoon,2/1/2024,Cancelled,64,1.4,High,0
ORD00402,CUST0362,Houston,Salads,55.9,Afternoon,9/6/2024,Completed,19,1.7,Medium,1
ORD00403,CUST0240,Miami,Chinese,65.67,Evening,12/30/2024,Completed,64,3.5,High,1
ORD00404,CUST0240,Dallas,Salads,75.84,Afternoon,10/29/2024,Refunded,23,4.1,High,0
ORD00405,CUST0350,Los Angeles,Sushi,62.08,Late Night,8/22/2024,Completed,21,3.4,High,1
ORD00406,CUST0027,Houston,Chinese,85.78,Morning,2/15/2024,Cancelled,72,3.8,High,0
ORD00407,CUST0359,Los Angeles,Chinese,17.57,Afternoon,5/15/2024,Completed,40,1.6,High,1
ORD00408,CUST0395,Seattle,Mexican,47.97,Afternoon,10/10/2024,Cancelled,64,2,Low,0
ORD00409,CUST0109,Dallas,Chinese,25.35,Late Night,5/22/2024,Cancelled,18,4.1,Medium,0
ORD00410,CUST0089,Seattle,Mexican,62.9,Morning,2/22/2024,Refunded,54,2.4,Medium,0
ORD00411,CUST0017,Miami,Burgers,75.69,Late Night,10/31/2024,Refunded,64,4.6,High,0
ORD00412,CUST0073,Houston,Breakfast,70.74,Afternoon,9/22/2024,Cancelled,57,2.3,High,0
ORD00413,CUST0173,New York,Sushi,50.68,Afternoon,9/6/2024,Refunded,45,1.3,High,0
ORD00414,CUST0181,Seattle,Salads,45.34,Afternoon,7/29/2024,Completed,15,3.3,Medium,1
ORD00415,CUST0375,Los Angeles,Pizza,74.99,Morning,2/16/2024,Completed,23,1.5,Medium,1
ORD00416,CUST0230,Atlanta,Breakfast,15.78,Evening,11/9/2024,Refunded,71,3,High,0
ORD00417,CUST0357,Miami,Mexican,21.08,Afternoon,7/25/2024,Completed,28,1.3,Low,1
ORD00418,CUST0337,New York,Pizza,21.05,Late Night,12/29/2024,Completed,66,1.5,Low,1
ORD00419,CUST0427,Chicago,Sushi,70.65,Late Night,11/13/2024,Refunded,42,3.5,Low,0
ORD00420,CUST0159,Seattle,Salads,27.72,Afternoon,12/13/2024,Refunded,55,1.4,High,0
ORD00421,CUST0231,Seattle,Breakfast,13.24,Afternoon,1/30/2024,Refunded,26,1.5,Medium,0
ORD00422,CUST0486,Chicago,Mexican,80.5,Morning,11/1/2024,Completed,39,3.9,Low,1
ORD00423,CUST0387,Chicago,Pizza,15.04,Evening,2/4/2024,Cancelled,63,4.8,High,0
ORD00424,CUST0470,Seattle,Sushi,25.52,Evening,1/19/2024,Completed,25,5,Low,1
ORD00425,CUST0361,New York,Desserts,73.29,Late Night,4/29/2024,Completed,57,3.5,Medium,1
ORD00426,CUST0330,Houston,Chinese,29.41,Afternoon,3/19/2024,Completed,31,4.6,High,1
ORD00427,CUST0089,Houston,Breakfast,67.98,Late Night,10/28/2024,Cancelled,51,1.9,Medium,0
ORD00428,CUST0435,Houston,Burgers,38.77,Afternoon,1/8/2024,Completed,23,4,High,1
ORD00429,CUST0082,Dallas,Breakfast,69.65,Afternoon,11/18/2024,Cancelled,64,4.5,Medium,0
ORD00430,CUST0482,Seattle,Breakfast,13.05,Evening,12/2/2024,Refunded,39,1.4,High,0
ORD00431,CUST0115,Atlanta,Breakfast,14.09,Late Night,9/15/2024,Refunded,64,1.7,Low,0
ORD00432,CUST0144,Dallas,Pizza,81.17,Afternoon,2/3/2024,Cancelled,31,3.3,Low,0
ORD00433,CUST0467,New York,Burgers,35.78,Evening,7/12/2024,Cancelled,43,3.2,High,0
ORD00434,CUST0050,Seattle,Desserts,54.85,Afternoon,9/14/2024,Completed,55,1.5,Medium,1
ORD00435,CUST0108,Seattle,Desserts,55.42,Late Night,5/20/2024,Cancelled,31,4.1,Medium,0
ORD00436,CUST0394,Dallas,Salads,17.85,Afternoon,11/26/2024,Completed,38,2.1,High,1
ORD00437,CUST0419,Miami,Pizza,34.95,Late Night,3/11/2024,Cancelled,20,2.5,Low,0
ORD00438,CUST0427,Atlanta,Sushi,64.54,Evening,4/24/2024,Cancelled,44,2.5,Medium,0
ORD00439,CUST0124,Seattle,Mexican,75.37,Evening,3/4/2024,Cancelled,26,1.8,High,0
ORD00440,CUST0040,Miami,Mexican,36.48,Late Night,12/17/2024,Completed,73,2.4,High,1
ORD00441,CUST0325,Atlanta,Sushi,50.35,Late Night,6/6/2024,Completed,19,3.7,Medium,1
ORD00442,CUST0129,Chicago,Sushi,68.54,Late Night,7/23/2024,Completed,66,4.7,Medium,1
ORD00443,CUST0021,Miami,Burgers,42.8,Late Night,7/30/2024,Refunded,27,4,High,0
ORD00444,CUST0041,Seattle,Burgers,26.27,Late Night,7/22/2024,Refunded,49,4,Medium,0
ORD00445,CUST0280,Dallas,Chinese,72.04,Afternoon,5/14/2024,Cancelled,27,3.9,Medium,0
ORD00446,CUST0229,Atlanta,Salads,73.79,Evening,8/15/2024,Completed,70,1.9,High,1
ORD00447,CUST0441,Chicago,Desserts,84,Afternoon,10/31/2024,Completed,37,1.1,High,1
ORD00448,CUST0103,Chicago,Salads,65.28,Evening,5/4/2024,Completed,33,2.2,High,1
ORD00449,CUST0081,Houston,Breakfast,11.81,Late Night,7/23/2024,Refunded,66,4.9,High,0
ORD00450,CUST0326,Atlanta,Sushi,11.94,Evening,4/18/2024,Refunded,45,2.9,Low,0
ORD00451,CUST0039,Chicago,Chinese,88.49,Late Night,10/15/2024,Completed,42,2.3,Low,1
ORD00452,CUST0467,Miami,Salads,76.17,Morning,10/21/2024,Completed,60,4.4,High,1
ORD00453,CUST0142,New York,Pizza,36.65,Evening,5/25/2024,Completed,72,3,High,1
ORD00454,CUST0366,Seattle,Sushi,57.67,Late Night,9/17/2024,Completed,27,1.2,Medium,1
ORD00455,CUST0445,Houston,Sushi,45.98,Late Night,4/25/2024,Cancelled,27,2.4,High,0
ORD00456,CUST0464,New York,Salads,82.82,Morning,4/8/2024,Completed,35,1.7,Medium,1
ORD00457,CUST0317,Chicago,Mexican,44.11,Late Night,4/16/2024,Refunded,66,4,High,0
ORD00458,CUST0093,Dallas,Breakfast,18.34,Late Night,11/30/2024,Cancelled,47,2,Medium,0
ORD00459,CUST0195,Miami,Desserts,62.23,Late Night,10/24/2024,Completed,43,1.3,Low,1
ORD00460,CUST0401,Los Angeles,Burgers,88.73,Evening,10/2/2024,Cancelled,18,1.7,High,0
ORD00461,CUST0026,Miami,Burgers,67.32,Afternoon,4/7/2024,Cancelled,72,2.2,High,0
ORD00462,CUST0153,Chicago,Desserts,32.59,Morning,8/26/2024,Refunded,64,2.4,High,0
ORD00463,CUST0230,Seattle,Burgers,51.89,Late Night,3/28/2024,Cancelled,72,2.7,Medium,0
ORD00464,CUST0113,Dallas,Pizza,64.77,Morning,8/8/2024,Completed,23,4.1,Medium,1
ORD00465,CUST0244,Miami,Burgers,63.56,Evening,4/17/2024,Completed,29,1.8,High,1
ORD00466,CUST0193,New York,Chinese,54.8,Afternoon,9/8/2024,Refunded,38,4.4,High,0
ORD00467,CUST0187,Dallas,Desserts,23.34,Late Night,1/11/2024,Refunded,66,2.2,Medium,0
ORD00468,CUST0318,Houston,Pizza,37.34,Evening,6/21/2024,Completed,33,1.7,Low,1
ORD00469,CUST0127,Chicago,Chinese,40.01,Late Night,10/30/2024,Cancelled,28,4.9,Medium,0
ORD00470,CUST0448,Houston,Sushi,74.26,Morning,5/2/2024,Completed,73,1.4,Medium,1
ORD00471,CUST0111,Houston,Breakfast,44.96,Evening,10/8/2024,Completed,48,4.7,High,1
ORD00472,CUST0013,Dallas,Chinese,22.09,Afternoon,12/21/2024,Completed,27,4.2,Medium,1
ORD00473,CUST0277,Los Angeles,Salads,30.57,Morning,5/1/2024,Completed,65,4.7,Low,1
ORD00474,CUST0397,Houston,Breakfast,66.26,Evening,11/19/2024,Cancelled,27,3.4,Medium,0
ORD00475,CUST0010,Atlanta,Mexican,19.68,Evening,11/25/2024,Completed,72,2.5,High,1
ORD00476,CUST0322,Seattle,Breakfast,19.7,Evening,6/25/2024,Completed,67,1,Low,1
ORD00477,CUST0098,Houston,Burgers,33.12,Morning,2/19/2024,Completed,58,3.5,Low,1
ORD00478,CUST0171,New York,Desserts,24.4,Late Night,7/29/2024,Completed,26,3.3,Medium,1
ORD00479,CUST0382,Seattle,Mexican,27.21,Afternoon,7/14/2024,Completed,74,1.7,Low,1
ORD00480,CUST0336,New York,Burgers,38.36,Evening,8/18/2024,Completed,44,2.9,Medium,1
ORD00481,CUST0337,Los Angeles,Salads,18.88,Afternoon,3/3/2024,Completed,51,3.6,Medium,1
ORD00482,CUST0317,Los Angeles,Mexican,25.21,Evening,8/15/2024,Refunded,23,4.4,Low,0
ORD00483,CUST0344,Seattle,Salads,49.13,Afternoon,1/31/2024,Refunded,63,2.4,Medium,0
ORD00484,CUST0127,Los Angeles,Salads,27.54,Evening,3/15/2024,Cancelled,54,1.5,Medium,0
ORD00485,CUST0460,Miami,Salads,68.34,Late Night,10/14/2024,Completed,19,2.5,Medium,1
ORD00486,CUST0276,Atlanta,Desserts,88.61,Morning,2/21/2024,Cancelled,24,1.7,High,0
ORD00487,CUST0188,Seattle,Chinese,46.21,Morning,6/29/2024,Completed,47,3.5,High,1
ORD00488,CUST0186,Dallas,Chinese,59.83,Morning,1/20/2024,Refunded,30,3.6,Medium,0
ORD00489,CUST0119,Miami,Breakfast,68.84,Evening,5/14/2024,Completed,23,3.1,High,1
ORD00490,CUST0110,Chicago,Breakfast,41.11,Afternoon,11/24/2024,Refunded,34,3.5,High,0
ORD00491,CUST0332,Atlanta,Desserts,34.77,Morning,11/11/2024,Refunded,28,4.3,Medium,0
ORD00492,CUST0274,Miami,Chinese,24.13,Morning,6/17/2024,Cancelled,64,2.3,Medium,0
ORD00493,CUST0468,Seattle,Sushi,70.19,Evening,10/17/2024,Completed,58,1.6,Low,1
ORD00494,CUST0477,New York,Breakfast,65.39,Afternoon,5/9/2024,Refunded,61,2.4,High,0
ORD00495,CUST0420,Los Angeles,Pizza,30.97,Morning,1/31/2024,Completed,40,3.2,High,1
ORD00496,CUST0130,Chicago,Sushi,89.83,Afternoon,4/21/2024,Completed,18,4.6,Medium,1
ORD00497,CUST0263,New York,Chinese,61.14,Morning,5/13/2024,Completed,35,3.7,High,1
ORD00498,CUST0069,Houston,Burgers,65.36,Afternoon,3/8/2024,Cancelled,52,2.1,High,0
ORD00499,CUST0004,Chicago,Chinese,81.24,Morning,12/9/2024,Refunded,75,3.5,High,0
ORD00500,CUST0430,Los Angeles,Breakfast,88.98,Evening,9/24/2024,Cancelled,31,1.5,High,0
ORD00501,CUST0217,Miami,Salads,76.02,Late Night,1/22/2024,Completed,24,4.4,High,1
ORD00502,CUST0379,New York,Sushi,38.87,Afternoon,9/6/2024,Cancelled,42,4.1,High,0
ORD00503,CUST0428,Chicago,Pizza,30.06,Afternoon,12/26/2024,Completed,40,2.9,Medium,1
ORD00504,CUST0056,Dallas,Chinese,81.1,Evening,2/11/2024,Cancelled,71,3.2,Medium,0
ORD00505,CUST0281,Chicago,Pizza,20.11,Morning,4/2/2024,Completed,68,1.7,High,1
ORD00506,CUST0250,Chicago,Breakfast,70.41,Afternoon,8/25/2024,Completed,19,2.6,Low,1
ORD00507,CUST0119,Miami,Chinese,16.12,Evening,10/20/2024,Completed,40,3.9,High,1
ORD00508,CUST0457,Seattle,Pizza,85.03,Late Night,10/9/2024,Completed,74,1,Low,1
ORD00509,CUST0019,Chicago,Mexican,9.45,Late Night,8/22/2024,Completed,45,1.3,High,1
ORD00510,CUST0298,Dallas,Mexican,54.98,Morning,6/15/2024,Completed,50,3,Low,1
ORD00511,CUST0450,Dallas,Mexican,52.56,Evening,11/28/2024,Completed,61,2.9,Medium,1
ORD00512,CUST0142,Dallas,Chinese,12.3,Morning,4/9/2024,Completed,50,3.2,Medium,1
ORD00513,CUST0310,New York,Salads,53.72,Afternoon,9/28/2024,Completed,50,2.1,Low,1
ORD00514,CUST0374,Seattle,Desserts,62.2,Morning,6/24/2024,Completed,21,2.9,Medium,1
ORD00515,CUST0273,Houston,Burgers,44.68,Morning,10/22/2024,Cancelled,59,3.5,High,0
ORD00516,CUST0413,Los Angeles,Burgers,25.95,Evening,8/5/2024,Completed,73,2.7,Medium,1
ORD00517,CUST0036,Seattle,Salads,50.06,Evening,4/20/2024,Completed,47,4.5,Medium,1
ORD00518,CUST0094,Los Angeles,Desserts,56.24,Afternoon,2/20/2024,Completed,71,2.6,Medium,1
ORD00519,CUST0131,Seattle,Chinese,53.57,Evening,1/5/2024,Refunded,53,3.4,High,0
ORD00520,CUST0331,Miami,Desserts,28.16,Afternoon,3/14/2024,Completed,49,2.5,Medium,1
ORD00521,CUST0258,Houston,Chinese,35.15,Afternoon,10/15/2024,Refunded,27,4.3,Medium,0
ORD00522,CUST0230,Atlanta,Mexican,38.82,Evening,10/31/2024,Cancelled,55,1.3,Medium,0
ORD00523,CUST0199,Los Angeles,Mexican,88.47,Late Night,7/22/2024,Cancelled,62,2.8,Medium,0
ORD00524,CUST0365,Chicago,Desserts,24.79,Late Night,9/12/2024,Refunded,64,1.4,High,0
